Country Name,Country Code,Year,GDP per Capita,GDP,GNI,GNI per Capita,Foreign Investment,GINI Index,Unemployment Rate,Labor Force participation rate
Hungary,HUN,2006,11489.5608654088,115715618613.052,108557692856.124,11240.0,18678720024.6862,28.3,7.494,52.391
Hungary,HUN,2007,13940.9092761999,140186716681.425,129559337522.287,11770.0,70631297038.9164,27.9,7.406,52.288
Hungary,HUN,2008,15772.3300839383,158325614580.628,147909075010.473,13250.0,74741370128.9628,27.5,7.817,52.149
Hungary,HUN,2009,13077.305465178,131069255620.567,125364104383.822,13410.0,-2986078748.11143,27.0,10.03,51.579
Hungary,HUN,2010,13217.5045951108,132175349953.713,125954223289.104,13260.0,-20952692164.6004,29.4,11.172,52.003
Hungary,HUN,2011,14234.471576937,141942264554.475,135068573275.969,13250.0,10563869736.8555,29.2,11.029,52.244
Hungary,HUN,2012,12984.8365730133,128814279315.132,123360599722.351,13080.0,10670096331.9646,30.8,11.003,52.878
Hungary,HUN,2013,13715.0703590361,135684315697.713,131737629361.407,13520.0,-3730081935.94212,31.5,10.177,53.528
Hungary,HUN,2014,14294.2584180751,141033843265.669,134668476150.214,13560.0,12880113629.556,30.9,7.725,55.009
Hungary,HUN,2015,12717.038597002,125174166987.372,119182529780.817,13230.0,-5469731521.61747,30.4,6.813,56.203
Hungary,HUN,2016,13104.6995457458,128609822750.039,125141112045.183,13100.0,69453473203.2502,30.3,5.115,57.28
Hungary,HUN,2017,14621.2395956755,143112196040.326,137321995627.354,13180.0,-12371761179.6433,30.6,4.156,57.814
Hungary,HUN,2018,16425.2050299693,160565642983.587,154276621414.076,14980.0,-64648352413.5289,29.6,3.708,58.338
Hungary,HUN,2019,16786.2136399075,164020460331.659,159691089245.166,16570.0,98265233190.135,30.0,3.419,58.505
Hungary,HUN,2020,16131.9540355923,157288955508.176,153532999274.884,16040.0,167399384338.45,29.7,4.25,58.498
Hungary,HUN,2021,18755.1023464312,182109999477.691,176321181848.921,17740.0,33487981473.6292,29.2,4.045,59.215
Hungary,HUN,2022,18353.298364905,177006128624.627,171906025966.474,19050.0,-1987414896.83333,,3.609,59.922
Hungary,HUN,2023,22141.8669799276,212388906458.724,204857214604.962,19670.0,-72234232901.2071,,4.107,60.554
Iceland,ISL,2000,32096.3722613695,9025660361.75842,8740536277.60252,31730.0,155160734.106047,,1.936,77.764
Iceland,ISL,2001,28897.4439396908,8234846804.60582,7974300125.43033,30770.0,163445772.282047,,1.874,77.678
Iceland,ISL,2002,32409.2161491753,9318395054.85934,9278760921.95541,30750.0,91905493.0570106,,2.988,76.613
Iceland,ISL,2003,39476.6978486684,11429333037.8443,11234405350.0893,33410.0,335355205.005774,26.8,3.997,77.121
Iceland,ISL,2004,47334.9306537723,13825302535.7699,13219483215.2519,41650.0,755317000.399857,28.0,4.031,76.211
Iceland,ISL,2005,56794.8501588953,16852963067.0496,16184415473.066,51040.0,3093680067.57088,29.0,2.547,75.633
Iceland,ISL,2006,57492.9342498703,17465318552.2941,16416030208.0365,54890.0,3876554983.10737,30.2,2.83,76.793
Iceland,ISL,2007,69495.7267376825,21652505596.7528,20655358676.1377,63100.0,6872169567.20657,29.5,2.251,77.069
Iceland,ISL,2008,56943.3704468563,18074622987.0185,14738976143.8306,52430.0,1203686964.67602,31.8,2.946,76.317
Iceland,ISL,2009,41301.273219718,13154414219.207,10996203444.8844,43610.0,63588140.7547116,28.7,7.22,74.705
Iceland,ISL,2010,43237.0729488958,13751161917.7398,11655447395.2346,38020.0,256982201.688046,26.2,7.564,74.557
Iceland,ISL,2011,47714.5922308485,15221622925.9319,13450225651.4506,39370.0,1106958185.40328,26.8,7.028,74.068
Iceland,ISL,2012,45995.5478789467,14751508133.5443,13461900235.8385,42510.0,1024164328.08698,26.8,6.0,74.158
Iceland,ISL,2013,49804.9829978371,16125060515.3117,16010321394.1878,49180.0,472607545.774898,25.4,5.376,74.78
Iceland,ISL,2014,54576.7448146565,17867662177.8911,17641035407.3781,50210.0,766775539.042214,27.8,4.897,75.847
Iceland,ISL,2015,52951.6815110898,17517210519.0912,17486094485.2184,52790.0,1145767444.82301,26.8,3.979,76.556
Iceland,ISL,2016,61987.9263620283,20793168030.9524,21200175322.7839,58720.0,-1066286957.46864,27.2,2.978,77.303
Iceland,ISL,2017,72010.1490316258,24728285177.4603,24848957647.0047,62450.0,-6999892980.93709,26.1,2.742,76.777
Iceland,ISL,2018,74452.1890731447,26260850582.0687,26701147667.6892,72600.0,-622718386.260034,,2.704,75.863
Iceland,ISL,2019,68452.23622306,24681343649.2952,25374511608.1548,75160.0,-556463720.652854,,3.507,75.577
Iceland,ISL,2020,59023.5663465778,21629953194.0659,22327335577.3176,65820.0,-878458464.586911,,5.478,73.512
Iceland,ISL,2021,69325.9078287926,25825287184.3818,25842739234.8722,67030.0,465254287.73459,,6.029,73.413
Iceland,ISL,2022,75314.085560994,28770206626.5564,28515019178.2416,73720.0,1398126797.51186,,3.789,74.468
Iceland,ISL,2023,79636.9548578508,31325116556.3807,31871436144.8226,80400.0,688474931.162357,,3.518,74.748
"Iran, Islamic Rep.",IRN,2000,1650.01385832603,109591707801.431,109789552702.844,1750.0,39000000.0,,11.696,44.133
"Iran, Islamic Rep.",IRN,2001,1881.02266634748,126878750295.583,127176778522.083,1780.0,50000000.0,,12.36,44.327
"Iran, Islamic Rep.",IRN,2002,1891.25756092031,128626917504.398,128988619778.839,1880.0,15201000.0,,12.8,44.572
"Iran, Islamic Rep.",IRN,2003,2208.99636553529,151911222120.261,152195905964.743,2180.0,-325706000.0,,11.529,44.959
"Iran, Islamic Rep.",IRN,2004,2672.42266512669,187754571246.703,187449971246.703,2450.0,104573000.0,,10.3,45.506
"Iran, Islamic Rep.",IRN,2005,3132.05081925856,224970371328.826,224563236007.98,2850.0,414564000.0,43.6,11.813,46.119
"Iran, Islamic Rep.",IRN,2006,3618.9160136791,265602187406.199,265713611636.759,3330.0,148445000.0,44.8,11.519,45.293
"Iran, Islamic Rep.",IRN,2007,4687.99166265915,349736591836.295,350690291836.295,4070.0,358571000.0,,10.772,44.433
"Iran, Islamic Rep.",IRN,2008,5377.41150725587,406070949550.867,407406249550.867,4720.0,202152000.0,,10.63,42.271
"Iran, Islamic Rep.",IRN,2009,5415.52280554144,414059094949.597,413937394949.597,5260.0,95569000.0,42.1,12.113,43.032
"Iran, Islamic Rep.",IRN,2010,6291.19443652344,487069570461.36,487148670461.36,5910.0,238956000.0,,13.679,42.296
"Iran, Islamic Rep.",IRN,2011,8025.68743364356,629082257472.368,629549226632.111,6680.0,257628000.0,34.7,12.491,40.616
"Iran, Islamic Rep.",IRN,2012,8114.08099831877,644019315003.54,648228253786.387,7310.0,1356030000.0,34.4,12.275,41.768
"Iran, Islamic Rep.",IRN,2013,6222.74194840326,500399839839.877,503591523606.15,7220.0,189204000.0,34.0,10.595,41.15
"Iran, Islamic Rep.",IRN,2014,5672.06372896319,462284793280.825,464664338145.23,6660.0,3442000.0,34.8,10.68,40.889
"Iran, Islamic Rep.",IRN,2015,4952.73355532178,409191686496.677,409496710332.525,5460.0,119691000.0,35.3,11.166,41.941
"Iran, Islamic Rep.",IRN,2016,5477.03712389913,459042684192.698,459572277672.439,5460.0,104112330.0,35.9,12.618,43.165
"Iran, Islamic Rep.",IRN,2017,5753.11544659399,489168731811.147,489767735736.786,5470.0,75748440.0,36.7,12.232,44.235
"Iran, Islamic Rep.",IRN,2018,4631.78709016514,398880231367.268,400959595538.411,5250.0,74601110.0,37.4,12.195,44.39
"Iran, Islamic Rep.",IRN,2019,3831.27894763337,333519146339.191,333580960831.753,4530.0,84820630.0,36.5,10.74,44.027
"Iran, Islamic Rep.",IRN,2020,2988.78122414716,262186179355.944,261745239277.174,3740.0,78390060.0,35.8,9.687,41.359
"Iran, Islamic Rep.",IRN,2021,4334.79268631354,383436202446.695,383309265851.262,3880.0,81605350.0,35.5,9.282,41.043
"Iran, Islamic Rep.",IRN,2022,4405.09291519791,394362621793.035,393776608248.051,4110.0,100000000.0,34.8,9.085,40.726
"Iran, Islamic Rep.",IRN,2023,4465.63766994952,404625655204.619,404153752602.602,4650.0,86665140.0,,9.041,40.543
Iraq,IRQ,2000,1980.18916038782,48364250943.9051,48059388965.9424,1530.0,,,8.058,42.096
Iraq,IRQ,2001,1435.695683789,36176430128.8057,35918504942.9525,1660.0,,,8.261,42.041
Iraq,IRQ,2002,1266.15961275094,32928454672.4246,31771954672.4246,1330.0,,,8.621,41.987
Iraq,IRQ,2003,817.887862499622,21921569478.8163,21559869478.8163,790.0,,,8.955,41.932
Iraq,IRQ,2004,1328.37157628292,36633669269.3981,36684469269.4028,1310.0,,,8.719,41.878
Iraq,IRQ,2005,1762.39360423421,50065104667.8159,50567404667.63,1510.0,515300000.0,,8.578,41.823
Iraq,IRQ,2006,2276.55435744086,65147051918.0219,66042851917.9446,1880.0,383000000.0,28.6,8.42,41.769
Iraq,IRQ,2007,3128.99010329066,88837057319.5179,90320057319.5896,2480.0,971800000.0,,8.646,41.714
Iraq,IRQ,2008,4542.96609046032,131614434153.505,135100234154.681,3470.0,1855700000.0,,8.467,41.569
Iraq,IRQ,2009,3714.71205987194,111657580326.315,114752680325.579,4010.0,1598300000.0,,8.414,41.423
Iraq,IRQ,2010,4461.75196161555,138516722649.573,140109922649.573,4390.0,1396200000.0,,8.267,41.278
Iraq,IRQ,2011,5775.54229080293,185749664444.444,185512264444.444,4740.0,2082000000.0,,8.191,41.133
Iraq,IRQ,2012,6477.59618450955,218002476129.472,219061676129.629,5980.0,3400000000.0,29.5,7.965,40.988
Iraq,IRQ,2013,6650.35282247395,234637675128.645,233577245128.645,6620.0,-2335300000.0,,9.205,41.956
Iraq,IRQ,2014,6249.39226978969,228415656174.957,227112056174.957,6440.0,-10176400000.0,,10.59,42.93
Iraq,IRQ,2015,4440.14189252367,166774104959.102,165257898273.689,5460.0,-7574200000.0,,10.842,43.04
Iraq,IRQ,2016,4334.42096404188,166743557747.671,165182357747.671,5060.0,-6255900000.0,,10.82,43.15
Iraq,IRQ,2017,4759.2846435467,187217660050.676,185776960050.676,4430.0,-5032400000.0,,13.02,41.89
Iraq,IRQ,2018,5646.68932074742,227367469034.031,225613469034.031,4820.0,-4885100000.0,,13.49,41.744
Iraq,IRQ,2019,5671.8568632942,233636097800.338,232469897800.338,5520.0,-3075600000.0,,14.109,41.487
Iraq,IRQ,2020,4295.18945121228,180898797516.874,179091897517.38,4720.0,-2859100000.0,,15.778,39.704
Iraq,IRQ,2021,4868.49431080783,209691945713.103,207627745713.103,4740.0,-2637300000.0,,16.173,39.663
Iraq,IRQ,2022,6504.12428393548,286640340965.517,285694140965.517,5490.0,-2088200000.0,,15.511,41.177
Iraq,IRQ,2023,5565.12644647176,250842782139.464,251816082139.464,5640.0,-5363500000.0,,15.447,41.21
Ireland,IRL,2000,26334.5672050501,100207610429.909,87356264075.3147,24130.0,4628708310.0,33.0,4.318,64.427
Ireland,IRL,2001,28282.409882073,109346669229.695,93407453250.5072,24080.0,4065288010.0,,3.684,64.507
Ireland,IRL,2002,32705.4345565698,128596035288.401,107815207856.415,24920.0,11025363510.0,32.3,4.216,64.48
Ireland,IRL,2003,41203.5295847568,164670771259.602,141965782782.433,29980.0,5549448440.0,32.9,4.478,64.341
Ireland,IRL,2004,47754.2023194244,194372115041.065,167774483219.72,37840.0,18068825940.0,33.6,4.491,64.407
Ireland,IRL,2005,50933.0216095589,211876989655.907,183494835455.801,44640.0,47001243614.0878,33.8,4.237,65.676
Ireland,IRL,2006,54329.1618599624,232180617162.279,203609185934.329,47950.0,22070063905.1011,32.7,4.355,66.09
Ireland,IRL,2007,61396.417461176,270079279419.5,233496355355.794,50540.0,59934755383.4486,31.9,4.98,66.617
Ireland,IRL,2008,61353.1065629523,275447471451.063,238433636292.015,50940.0,23287686335.9747,30.9,6.774,65.94
Ireland,IRL,2009,52133.0909237885,236443117248.477,197524076527.478,46810.0,53974309647.0524,32.7,12.609,64.083
Ireland,IRL,2010,48679.4026820361,221985621537.5,186534181410.5,44980.0,37748455283.6937,32.3,14.534,62.598
Ireland,IRL,2011,52692.7813135606,241337364609.738,194723926224.465,42260.0,23699352432.596,32.9,15.354,61.928
Ireland,IRL,2012,49411.7387476787,227270922957.327,181973474361.183,40670.0,58090414122.9928,33.2,15.451,61.589
Ireland,IRL,2013,52619.2123745817,243301556084.989,201250103667.877,43430.0,72540330763.7405,33.5,13.735,61.905
Ireland,IRL,2014,57278.2590911107,266787238499.03,219734367164.689,46480.0,104903896347.793,31.9,11.858,61.705
Ireland,IRL,2015,64311.8234684057,302391428540.035,225197829191.13,50220.0,226022972770.416,31.8,9.908,61.779
Ireland,IRL,2016,64292.659966313,305733136180.907,243380813400.78,51810.0,79795011377.5093,32.8,8.374,62.119
Ireland,IRL,2017,72499.3268743015,348532394023.595,268367803612.568,53660.0,71124020351.9041,31.4,6.713,61.92
Ireland,IRL,2018,81248.3135388,395461216460.418,300093279897.474,59520.0,80581468516.7593,30.6,5.741,62.142
Ireland,IRL,2019,82508.4659883582,407124824064.995,309776780487.207,63590.0,31252184929.313,30.8,4.95,62.312
Ireland,IRL,2020,87567.1148972037,436555518400.451,324405107692.09,66310.0,35288206770.239,29.2,5.623,61.09
Ireland,IRL,2021,105561.137468992,531306516907.984,383333737150.831,76130.0,77722796051.0396,30.1,6.364,63.625
Ireland,IRL,2022,106194.755859223,548570250341.987,382869674217.081,78890.0,-35575910807.5926,,4.501,64.529
Ireland,IRL,2023,103887.800388081,551394889339.778,419845585586.835,78970.0,-139972323560.253,,4.288,65.131
Isle of Man,IMN,2000,21161.3963073772,1601050083.21985,1666787713.72371,22470.0,,,,
Isle of Man,IMN,2001,21819.7123825606,1668684324.16871,1741652511.87563,23100.0,,,,
Isle of Man,IMN,2002,24471.0798814847,1891002697.84173,1963523681.05516,24130.0,,,,
Isle of Man,IMN,2003,28861.6178062918,2252620408.16327,2340667755.10204,27590.0,,,,
Isle of Man,IMN,2004,35564.6023910146,2802206151.59282,2918009886.48847,33670.0,,,,
Isle of Man,IMN,2005,38135.8597885858,3032411026.94919,3152529645.56235,39430.0,,,,
Isle of Man,IMN,2006,42627.5089352891,3422733202.4501,3578576856.48415,44860.0,,,,
Isle of Man,IMN,2007,55040.2437046236,4466350655.89909,4369438463.93956,47950.0,,,,
Isle of Man,IMN,2008,72276.7741329461,5928791505.35144,4356926719.68469,43640.0,,,,
Isle of Man,IMN,2009,66156.105656847,5486921247.07323,3833228179.87939,46790.0,,,,
Isle of Man,IMN,2010,70587.3140283741,5920369789.50182,5981932355.65431,72410.0,,,,
Isle of Man,IMN,2011,77808.8579649376,6565667052.79737,6691838863.33377,74840.0,,,,
Isle of Man,IMN,2012,79329.2034347434,6690228371.66909,6817825532.70136,82400.0,,,,
Isle of Man,IMN,2013,83207.6588430451,7001175622.71266,7202019507.20772,87680.0,,,,
Isle of Man,IMN,2014,91885.4528718026,7708454412.32126,7655177463.6763,88570.0,,,,
Isle of Man,IMN,2015,84753.5187422732,7084800892.22284,6826496268.40019,83630.0,,,,
Isle of Man,IMN,2016,82025.9454509241,6846377563.00683,6105448845.17859,78690.0,,,,
Isle of Man,IMN,2017,83481.3038489014,6979788333.50279,6365336425.65996,77890.0,,,,
Isle of Man,IMN,2018,89393.8244248812,7491649455.92717,7111610978.58397,83430.0,,,,
Isle of Man,IMN,2019,87127.5517977404,7314967866.28289,6961139582.22977,84470.0,,,,
Isle of Man,IMN,2020,79513.5330346598,6684225641.02564,6534625641.02564,79280.0,,,,
Isle of Man,IMN,2021,94299.969348965,7931193222.06405,6828337218.81813,76440.0,,,,
Isle of Man,IMN,2022,,,,,,,,
Isle of Man,IMN,2023,,,,,,,,
Israel,ISR,2000,21660.840378309,136225025139.185,127972402325.068,19990.0,8047500000.0,,11.102,61.353
Israel,ISR,2001,20907.1143041538,134620909004.446,129183293863.091,19920.0,1771300000.0,38.9,11.812,61.334
Israel,ISR,2002,19034.3175740071,125055466461.227,120638938114.737,19130.0,1582500000.0,39.6,12.888,60.562
Israel,ISR,2003,19629.4145135202,131314894271.096,126723966535.649,19310.0,3322000000.0,40.7,13.505,60.879
Israel,ISR,2004,20546.2291718399,139899274431.058,135943294511.379,20670.0,2946900000.0,41.5,13.029,61.369
Israel,ISR,2005,21226.7213913393,147103301914.121,145866914009.403,22190.0,4818400000.0,42.3,11.342,61.799
Israel,ISR,2006,22502.0722209991,158722866825.261,158107266484.133,23040.0,14395500000.0,41.6,10.707,62.222
Israel,ISR,2007,25635.926838502,184068518293.128,183829772157.445,24720.0,8798100000.0,41.1,9.379,62.772
Israel,ISR,2008,30176.2865128483,220552442865.106,216340490802.676,26910.0,10274200000.0,41.6,7.704,62.811
Israel,ISR,2009,28381.6449423376,212453641380.363,207502022734.786,28000.0,4606900000.0,42.6,9.534,62.874
Israel,ISR,2010,31338.5568903917,238912622309.59,234571407404.436,30340.0,6984700000.0,42.6,8.48,63.257
Israel,ISR,2011,34433.822610733,267406179630.431,263882192674.99,32390.0,8653000000.0,41.4,7.139,63.036
Israel,ISR,2012,33236.5731239421,262917911696.944,256294768864.588,33090.0,9017300000.0,41.3,6.762,65.26
Israel,ISR,2013,36929.6042163752,297634145181.876,291688051032.678,35090.0,11842200000.0,39.9,6.137,65.111
Israel,ISR,2014,38230.4954049785,314090281098.682,312212949125.541,36660.0,6048900000.0,39.8,5.789,65.62
Israel,ISR,2015,36123.9907881129,302722655203.465,300150272715.578,36550.0,11336200000.0,39.7,5.176,65.55
Israel,ISR,2016,37556.6272863143,320958936788.842,318071673537.759,36830.0,11988000000.0,39.0,4.723,65.635
Israel,ISR,2017,40997.9110240274,357227098125.658,355438750393.854,38190.0,16892500000.0,38.2,4.14,65.491
Israel,ISR,2018,42233.2610344935,375149611117.199,374876745460.837,41550.0,21514500000.0,38.6,3.917,65.432
Israel,ISR,2019,44140.8289372511,399651065197.871,397736725276.623,43800.0,17362500000.0,38.3,3.731,64.996
Israel,ISR,2020,44679.7715799755,411728563086.632,407899013182.635,43130.0,20968700000.0,37.8,4.169,63.406
Israel,ISR,2021,52255.6159050999,489708278893.053,482170209223.983,49380.0,18949900000.0,37.9,4.812,63.319
Israel,ISR,2022,54930.7261602593,525000415276.678,520492108611.226,55120.0,23031200000.0,,3.695,64.738
Israel,ISR,2023,52642.4267486308,513611100815.691,506703670405.958,54650.0,15110600000.0,,3.596,64.945
Italy,ITA,2000,20190.0035636084,1149661363439.38,1142299340172.39,21920.0,13172981900.3999,35.2,10.834,47.818
Italy,ITA,2001,20571.4787737914,1172041488805.87,1164448341671.22,21190.0,14878086498.8458,,9.599,47.883
Italy,ITA,2002,22463.5222129968,1281746271196.04,1271074053343.3,20760.0,17239360004.8835,34.7,9.211,48.244
Italy,ITA,2003,27618.9417740066,1582930016538.82,1570015784573.64,23400.0,19572886733.5722,34.9,8.869,48.624
Italy,ITA,2004,31425.8208728669,1812808753294.75,1803554244449.46,28360.0,20100742901.8036,34.3,7.866,49.489
Italy,ITA,2005,32171.793374715,1864982261286.85,1861136280618.83,32470.0,36762073074.939,33.8,7.73,48.916
Italy,ITA,2006,33684.7200358552,1958563654385.64,1957286082582.7,34250.0,56995485107.0101,33.7,6.777,48.88
Italy,ITA,2007,38031.9709472716,2222524108127.65,2214810509531.73,35920.0,65975535145.4856,32.9,6.076,48.578
Italy,ITA,2008,41095.4063415012,2417508414187.19,2386641522088.98,37980.0,-9501579210.4657,33.8,6.723,48.921
Italy,ITA,2009,37388.4537139699,2209484319012.65,2198543924651.95,37970.0,16607196344.8457,33.8,7.749,48.283
Italy,ITA,2010,36184.7118698678,2144936254535.0,2131574091108.34,37910.0,9930501390.90892,34.7,8.363,47.994
Italy,ITA,2011,38851.3881339353,2306974020278.21,2289189703989.3,37930.0,34465481829.5317,35.1,8.359,47.882
Italy,ITA,2012,35235.7989058242,2097929495121.68,2084406708913.59,36170.0,34901033.014975,35.2,10.655,48.809
Italy,ITA,2013,35747.707952689,2153225581941.46,2138212137190.75,35550.0,19531411961.8185,34.9,12.149,48.494
Italy,ITA,2014,35750.7197500382,2173255507985.84,2162198263107.91,34920.0,17032744039.0433,34.7,12.683,48.732
Italy,ITA,2015,30387.1293187854,1845428048839.1,1823940445540.23,33030.0,13303439230.2377,35.4,11.896,48.621
Italy,ITA,2016,31126.3246947273,1887111188176.93,1882461088199.89,31960.0,25656663794.7916,35.2,11.688,49.164
Italy,ITA,2017,32554.14668453,1970720904584.71,1972735013154.24,31370.0,8737024578.66006,35.9,11.211,49.501
Italy,ITA,2018,34746.3441392416,2099435266458.67,2115040163160.31,33850.0,44249715319.1484,35.2,10.61,49.601
Italy,ITA,2019,33812.788724868,2019606796583.53,2027301728521.57,34890.0,35760550299.4853,34.6,9.951,49.586
Italy,ITA,2020,32091.4866621366,1907481094079.23,1921655176693.23,32430.0,-17050399620.8673,35.2,9.164,48.254
Italy,ITA,2021,36852.5425414951,2179207773596.09,2182382012040.27,36410.0,24902365870.5628,34.8,9.497,48.443
Italy,ITA,2022,35635.7442204098,2102995942720.44,2085487745453.12,38330.0,62728326243.5608,,8.069,49.034
Italy,ITA,2023,39003.3160954123,2300941152991.81,2250908366681.8,37920.0,42019753074.4717,,7.627,49.8
Jordan,JOR,2000,1570.61002940477,8460789844.8519,8561212976.02257,1590.0,913258110.014104,,13.7,39.4
Jordan,JOR,2001,1632.29454010563,8975814652.8196,9137454635.72469,1650.0,273628171.251894,,14.7,38.8
Jordan,JOR,2002,1706.26744384401,9582510578.27927,9651480959.09732,1680.0,238222874.679327,37.0,15.3,38.4
Jordan,JOR,2003,1775.67625581432,10195627644.5698,10325528913.9633,1800.0,546967559.943583,,14.5,37.4
Jordan,JOR,2004,1940.08641342805,11411706629.055,11685331452.7504,2050.0,936812411.847673,,14.628,37.849
Jordan,JOR,2005,2087.87079273635,12588998589.5628,12926093088.8575,2240.0,1984485190.40903,,14.8,38.3
Jordan,JOR,2006,2342.63459574933,15056981664.3159,15511142454.1608,2340.0,3544005641.74894,33.9,14.0,37.7
Jordan,JOR,2007,2506.20599484139,17110437235.543,17686177715.0917,2500.0,2622144778.84372,,13.1,39.8
Jordan,JOR,2008,3241.6524135556,22658715989.3302,23070317486.934,2910.0,2826744496.33301,32.6,12.7,39.5
Jordan,JOR,2009,3435.8337590698,24537876056.338,24913369014.0845,3270.0,2413098591.5493,,12.9,40.1
Jordan,JOR,2010,3718.46571622945,27133804225.3521,26919156338.0282,3510.0,1688394366.19718,33.7,12.5,39.5
Jordan,JOR,2011,3946.85503855525,29524149154.9296,29259642112.6761,3710.0,1486056338.02817,,12.9,39.0
Jordan,JOR,2012,4169.50470054618,31634561690.1408,31246533521.1268,3970.0,1548450704.22535,,12.2,38.0
Jordan,JOR,2013,4311.21916713038,34454440140.8451,34115848591.5493,4080.0,1946597204.0421,,12.6,37.1
Jordan,JOR,2014,4191.18050084986,36847643521.1268,36430961830.9859,3980.0,2178450704.22535,,11.9,36.4
Jordan,JOR,2015,4042.75678097555,38587017887.3239,38153862957.7465,3840.0,1600281690.14085,,13.075,37.659
Jordan,JOR,2016,3986.71677010853,39892551126.7606,39586916901.4085,3810.0,1552957746.47887,,15.275,38.935
Jordan,JOR,2017,4065.61628749384,41608435915.493,41401816901.4085,3920.0,2029718309.85915,,18.12,40.226
Jordan,JOR,2018,4145.43989673265,43370860704.2254,43171142394.3662,4090.0,954929577.464789,,18.257,39.176
Jordan,JOR,2019,4170.1144003465,44503006338.0282,44510471126.7606,4190.0,729718309.859155,,16.801,39.242
Jordan,JOR,2020,4022.0401356135,43700383098.5916,43576298591.5493,4070.0,760281690.140845,,19.213,39.947
Jordan,JOR,2021,4183.49998326866,46296100140.8451,46064410000.0,4240.0,621830985.915493,,19.837,38.67
Jordan,JOR,2022,4332.25159897931,48764963380.2817,48259188732.3944,4370.0,1251408450.70423,,18.2,38.555
Jordan,JOR,2023,4455.50540514568,50967475352.1127,50463109154.9296,4420.0,842816901.408451,,17.969,38.54
Kazakhstan,KAZ,2000,1180.0444563226,18291990662.0356,17152990926.4845,1220.0,1370521199.1464,,12.75,70.763
Kazakhstan,KAZ,2001,1422.27331810957,22152689179.8815,21058289426.1417,1290.0,2816823050.0,36.0,10.43,70.484
Kazakhstan,KAZ,2002,1573.55219932325,24636598527.4437,23651798315.1618,1450.0,2588491060.0,34.8,9.33,70.201
Kazakhstan,KAZ,2003,1958.02050246511,30833692900.1091,29229493253.7665,1720.0,2483253230.0,33.7,8.78,69.843
Kazakhstan,KAZ,2004,2722.47407755402,43151647002.6096,40430947002.6096,2180.0,5615262947.0,31.8,8.4,69.316
Kazakhstan,KAZ,2005,3577.35804001782,57123671733.8952,51568171733.8952,2780.0,2546065710.0,39.8,8.13,69.513
Kazakhstan,KAZ,2006,5030.13494711519,81003864630.018,71653766929.1251,3670.0,7611168450.0,30.2,7.79,69.765
Kazakhstan,KAZ,2007,6449.43931096532,104849915058.376,91904211572.0145,4740.0,11972842988.7618,30.1,7.26,70.131
Kazakhstan,KAZ,2008,8123.54705891736,133441648851.982,114066343535.03,5870.0,16818890680.0,28.5,6.63,70.646
Kazakhstan,KAZ,2009,6938.01175663001,115308686941.38,102891184164.86,6580.0,14275888207.0145,28.2,6.55,71.01
Kazakhstan,KAZ,2010,8793.07589980782,148047348240.643,128671748240.643,7210.0,7456117901.08145,28.0,5.77,71.387
Kazakhstan,KAZ,2011,11287.1464926039,192626464617.071,164881370862.216,8030.0,13760291528.5034,28.0,5.39,71.77
Kazakhstan,KAZ,2012,12018.7966527993,207998568865.789,179881468864.113,9640.0,13648134373.8439,28.2,5.29,72.099
Kazakhstan,KAZ,2013,13478.459627612,236634603409.089,211486897952.974,11490.0,10011293285.3074,27.1,5.2,72.39
Kazakhstan,KAZ,2014,12427.7094576939,221415613595.469,198714509414.101,11720.0,7308112644.25121,27.0,5.06,72.592
Kazakhstan,KAZ,2015,10196.1226255982,184388404706.042,172770506433.204,11040.0,6577824049.679,26.8,4.93,72.663
Kazakhstan,KAZ,2016,7475.56688689424,137278320084.171,123828020084.171,8500.0,17223789547.9215,27.2,4.96,72.667
Kazakhstan,KAZ,2017,8943.08416791984,166805788827.233,148657290109.179,7780.0,4757396810.52606,27.5,4.9,72.696
Kazakhstan,KAZ,2018,9472.48527327758,179339977690.485,157278679804.064,7790.0,353291554.55809,27.8,4.85,72.708
Kazakhstan,KAZ,2019,9457.12614657136,181667184854.501,158974562541.081,8500.0,3730856270.68398,28.0,4.8,72.714
Kazakhstan,KAZ,2020,8781.50797787648,171082365861.423,156009669230.591,8380.0,7205989084.29,28.7,4.89,71.216
Kazakhstan,KAZ,2021,9983.60103576902,197112255360.612,172923312214.507,8540.0,4566615415.49,29.2,5.546,71.918
Kazakhstan,KAZ,2022,11255.3396437881,225496328925.494,199981133856.769,9420.0,5077496659.11,,4.86,71.828
Kazakhstan,KAZ,2023,12918.8661346014,262641892078.524,236494030772.199,10730.0,5437312390.6917,,4.821,71.353
Kuwait,KWT,2000,19296.3471698729,37718743480.0751,44417966305.0282,18810.0,16299834.3665165,,0.8,65.932
Kuwait,KWT,2001,17374.2318664227,34889559869.8326,39790401784.2586,19550.0,-111516284.529561,,0.8,66.088
Kuwait,KWT,2002,18512.7523035862,38135788413.8276,41478839408.5169,19640.0,3619441.97735906,,1.1,66.499
Kuwait,KWT,2003,22690.655175144,47874582231.588,51233507375.5419,23150.0,-67111499.338334,,1.3,67.133
Kuwait,KWT,2004,27552.2827399787,59439090600.6108,65567356633.8649,29080.0,23752969.1211401,,1.7,67.927
Kuwait,KWT,2005,36122.6142741227,80798630136.9863,89654794520.548,35740.0,233904109.589041,,1.456,68.302
